ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,VALUE_FILE1,VALUE_FILE2
BB-404922043A-404922045A-14917621,20240715,2068222221,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-404885447A-404885449A-18707841,20240715,3100499159,BroadBand Closed,PONUMBER,13811303296,463648.0
BB-404885447A-404885449A-18707841,20240715,3100499159,BroadBand Closed,BILLTOADDRESS3,20240730150021.0,20240730000000
BB-404885447A-404885449A-18707841,20240715,3100499159,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405070865A-405070868A-2554725,20240716,3100820666,BroadBand Closed,PONUMBER,13811285121,461833.0
BB-405070865A-405070868A-2554725,20240716,3100820666,BroadBand Closed,BILLTOADDRESS3,20240730174909.0,20240730000000
BB-405070865A-405070868A-2554725,20240716,3100820666,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405070865A-405070868A-2572995,20240716,3100822224,BroadBand Closed,PONUMBER,13811285121,461833.0
BB-405070865A-405070868A-2572995,20240716,3100822224,BroadBand Closed,BILLTOADDRESS3,20240730174909.0,20240730000000
BB-405070865A-405070868A-2572995,20240716,3100822224,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405072202A-405072203A-17291351,20240716,2714957191,BroadBand Closed,PONUMBER,13811259952,459282.0
BB-405072202A-405072203A-17291351,20240716,2714957191,BroadBand Closed,BILLTOADDRESS3,20240730174843.0,20240730000000
BB-405072202A-405072203A-17291351,20240716,2714957191,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406906621A-406906622A-2554725,20240726,3104023548,BroadBand Closed,PONUMBER,13811264132,459695.0
BB-406906621A-406906622A-2554725,20240726,3104023548,BroadBand Closed,BILLTOADDRESS3,20240730170446.0,20240730000000
BB-406906621A-406906622A-2554725,20240726,3104023548,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405466116A-405466117A-2394906,20240720,3102049579,BroadBand Closed,PONUMBER,13811239373,457237.0
BB-405466116A-405466117A-2394906,20240720,3102049579,BroadBand Closed,BILLTOADDRESS3,20240730174809.0,20240730000000
BB-405466116A-405466117A-2394906,20240720,3102049579,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-401683019A-401683020A-2646405,20240626,3095589609,BroadBand Closed,PONUMBER,13811269540,460230.0
BB-401683019A-401683020A-2646405,20240626,3095589609,BroadBand Closed,BILLTOADDRESS3,20240730234753.0,20240730000000
BB-401683019A-401683020A-2646405,20240626,3095589609,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405419158A-405419159A-71506956,20240718,3101481991,BroadBand Closed,PONUMBER,13811304678,463803.0
BB-405419158A-405419159A-71506956,20240718,3101481991,BroadBand Closed,BILLTOADDRESS3,20240730224713.0,20240730000000
BB-405419158A-405419159A-71506956,20240718,3101481991,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405203839A-405203842A-2554705,20240717,3101064823,BroadBand Closed,PONUMBER,13811297594,463081.0
BB-405203839A-405203842A-2554705,20240717,3101064823,BroadBand Closed,BILLTOADDRESS3,20240730224709.0,20240730000000
BB-405203839A-405203842A-2554705,20240717,3101064823,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406066718A-406066720A-2573035,20240722,3102486902,BroadBand Closed,PONUMBER,13811241517,457471.0
BB-406066718A-406066720A-2573035,20240722,3102486902,BroadBand Closed,BILLTOADDRESS3,20240730134901.0,20240730000000
BB-406066718A-406066720A-2573035,20240722,3102486902,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-401683019A-401683020A-15021551,20240626,3095589612,BroadBand Closed,PONUMBER,13811269540,460230.0
BB-401683019A-401683020A-15021551,20240626,3095589612,BroadBand Closed,BILLTOADDRESS3,20240730234753.0,20240730000000
BB-401683019A-401683020A-15021551,20240626,3095589612,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401642021A-401642022A-12738041,20240625,3095353817,BroadBand Closed,PONUMBER,13811291800,462483.0
BB-401642021A-401642022A-12738041,20240625,3095353817,BroadBand Closed,BILLTOADDRESS3,20240730224708.0,20240730000000
BB-401642021A-401642022A-12738041,20240625,3095353817,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-401683019A-401683020A-18660931,20240626,3095589615,BroadBand Closed,PONUMBER,13811269540,460230.0
BB-401683019A-401683020A-18660931,20240626,3095589615,BroadBand Closed,BILLTOADDRESS3,20240730234753.0,20240730000000
BB-401683019A-401683020A-18660931,20240626,3095589615,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401683019A-401683020A-4436345,20240626,3095592142,BroadBand Closed,PONUMBER,13811269540,460230.0
BB-401683019A-401683020A-4436345,20240626,3095592142,BroadBand Closed,BILLTOADDRESS3,20240730234753.0,20240730000000
BB-401683019A-401683020A-4436345,20240626,3095592142,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401683019A-401683020A-8640442,20240626,3095454167,BroadBand Closed,PONUMBER,13811269540,460230.0
BB-401683019A-401683020A-8640442,20240626,3095454167,BroadBand Closed,BILLTOADDRESS3,20240730234753.0,20240730000000
BB-401683019A-401683020A-8640442,20240626,3095454167,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401683019A-401683020A-18707841,20240626,3095589605,BroadBand Closed,PONUMBER,13811269540,460230.0
BB-401683019A-401683020A-18707841,20240626,3095589605,BroadBand Closed,BILLTOADDRESS3,20240730234753.0,20240730000000
BB-401683019A-401683020A-18707841,20240626,3095589605,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-403050024A-403050025A-4436345,20240704,3097596730,BroadBand Closed,PONUMBER,13811274948,460755.0
BB-403050024A-403050025A-4436345,20240704,3097596730,BroadBand Closed,BILLTOADDRESS3,20240730094631.0,20240730000000
BB-403050024A-403050025A-4436345,20240704,3097596730,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405246181A-405246184A-18660931,20240717,3101146324,BroadBand Closed,PONUMBER,13811289526,462282.0
BB-405246181A-405246184A-18660931,20240717,3101146324,BroadBand Closed,BILLTOADDRESS3,20240730144607.0,20240730000000
BB-405246181A-405246184A-18660931,20240717,3101146324,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-403929693A-403929695A-2277285,20240709,3099022464,BroadBand Closed,PONUMBER,13811317624,465055.0
BB-403929693A-403929695A-2277285,20240709,3099022464,BroadBand Closed,BILLTOADDRESS3,20240730174847.0,20240730000000
BB-403929693A-403929695A-2277285,20240709,3099022464,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403929693A-403929695A-71773366,20240709,3099022474,BroadBand Closed,PONUMBER,13811317624,465055.0
BB-403929693A-403929695A-71773366,20240709,3099022474,BroadBand Closed,BILLTOADDRESS3,20240730174847.0,20240730000000
BB-403929693A-403929695A-71773366,20240709,3099022474,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405246181A-405246184A-15021551,20240717,3101146320,BroadBand Closed,PONUMBER,13811289526,462282.0
BB-405246181A-405246184A-15021551,20240717,3101146320,BroadBand Closed,BILLTOADDRESS3,20240730144607.0,20240730000000
BB-405246181A-405246184A-15021551,20240717,3101146320,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405256276A-405256279A-71152596,20240718,3101157508,BroadBand Closed,PONUMBER,13811239322,457228.0
BB-405256276A-405256279A-71152596,20240718,3101157508,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-405256276A-405256279A-71152596,20240718,3101157508,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405256276A-405256279A-2277285,20240718,3101157510,BroadBand Closed,PONUMBER,13811239322,457228.0
BB-405256276A-405256279A-2277285,20240718,3101157510,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-405256276A-405256279A-2277285,20240718,3101157510,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405256276A-405256279A-15021551,20240718,3101157514,BroadBand Closed,PONUMBER,13811239322,457228.0
BB-405256276A-405256279A-15021551,20240718,3101157514,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-405256276A-405256279A-15021551,20240718,3101157514,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405935389A-405935392A-3077666,20240723,3102319773,BroadBand Closed,PONUMBER,13811260595,459351.0
BB-405935389A-405935392A-3077666,20240723,3102319773,BroadBand Closed,BILLTOADDRESS3,20240730134932.0,20240730000000
BB-405935389A-405935392A-3077666,20240723,3102319773,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405935389A-405935392A-2573035,20240723,3102319759,BroadBand Closed,PONUMBER,13811260595,459351.0
BB-405935389A-405935392A-2573035,20240723,3102319759,BroadBand Closed,BILLTOADDRESS3,20240730134932.0,20240730000000
BB-405935389A-405935392A-2573035,20240723,3102319759,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406484636A-406484639A-3116265,20240724,3103257690,BroadBand Closed,PRODUCTID,3115585,3116265
BB-406484636A-406484639A-3116265,20240724,3103257690,BroadBand Closed,PONUMBER,13811254303,458726.0
BB-406484636A-406484639A-3116265,20240724,3103257690,BroadBand Closed,BILLTOADDRESS3,20240730094632.0,20240730000000
BB-406484636A-406484639A-3116265,20240724,3103257690,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406484636A-406484639A-3116265,20240724,3103257690,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406086066A-406086069A-4436345,20240723,3102535811,BroadBand Closed,PONUMBER,13811251350,458436.0
BB-406086066A-406086069A-4436345,20240723,3102535811,BroadBand Closed,BILLTOADDRESS3,20240730144553.0,20240730000000
BB-406086066A-406086069A-4436345,20240723,3102535811,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405457736A-405457738A-3023836,20240718,3101559448,BroadBand Closed,PONUMBER,13811278593,461123.0
BB-405457736A-405457738A-3023836,20240718,3101559448,BroadBand Closed,BILLTOADDRESS3,20240730144556.0,20240730000000
BB-405457736A-405457738A-3023836,20240718,3101559448,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406069249A-406069250A-18707771,20240722,3102509917,BroadBand Closed,PONUMBER,13811303600,463694.0
BB-406069249A-406069250A-18707771,20240722,3102509917,BroadBand Closed,BILLTOADDRESS3,20240730135226.0,20240730000000
BB-406069249A-406069250A-18707771,20240722,3102509917,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406086066A-406086069A-71152596,20240723,3102535815,BroadBand Closed,PONUMBER,13811251350,458436.0
BB-406086066A-406086069A-71152596,20240723,3102535815,BroadBand Closed,BILLTOADDRESS3,20240730144553.0,20240730000000
BB-406086066A-406086069A-71152596,20240723,3102535815,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406078255A-406078260A-2646405,20240722,3102516591,BroadBand Closed,PONUMBER,13811290431,462358.0
BB-406078255A-406078260A-2646405,20240722,3102516591,BroadBand Closed,BILLTOADDRESS3,20240730084702.0,20240730000000
BB-406078255A-406078260A-2646405,20240722,3102516591,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406078255A-406078260A-3077666,20240722,3102516596,BroadBand Closed,PONUMBER,13811290431,462358.0
BB-406078255A-406078260A-3077666,20240722,3102516596,BroadBand Closed,BILLTOADDRESS3,20240730084702.0,20240730000000
BB-406078255A-406078260A-3077666,20240722,3102516596,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406078255A-406078260A-18660931,20240722,3102516597,BroadBand Closed,PONUMBER,13811290431,462358.0
BB-406078255A-406078260A-18660931,20240722,3102516597,BroadBand Closed,BILLTOADDRESS3,20240730084702.0,20240730000000
BB-406078255A-406078260A-18660931,20240722,3102516597,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406875910A-406875912A-26029034,20240728,3103981641,BroadBand Closed,PONUMBER,13811285983,461910.0
BB-406875910A-406875912A-26029034,20240728,3103981641,BroadBand Closed,BILLTOADDRESS3,20240730161528.0,20240730000000
BB-406875910A-406875912A-26029034,20240728,3103981641,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406875910A-406875912A-71152596,20240728,3103981645,BroadBand Closed,PONUMBER,13811285983,461910.0
BB-406875910A-406875912A-71152596,20240728,3103981645,BroadBand Closed,BILLTOADDRESS3,20240730161528.0,20240730000000
BB-406875910A-406875912A-71152596,20240728,3103981645,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406875910A-406875912A-15021551,20240728,3103981653,BroadBand Closed,PONUMBER,13811285983,461910.0
BB-406875910A-406875912A-15021551,20240728,3103981653,BroadBand Closed,BILLTOADDRESS3,20240730161528.0,20240730000000
BB-406875910A-406875912A-15021551,20240728,3103981653,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405686361A-405686364A-9046602,20240719,2964865571,BroadBand Closed,PONUMBER,13811293590,462678.0
BB-405686361A-405686364A-9046602,20240719,2964865571,BroadBand Closed,BILLTOADDRESS3,20240730134922.0,20240730000000
BB-405686361A-405686364A-9046602,20240719,2964865571,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405419414A-405419421A-18707841,20240718,3101478235,BroadBand Closed,PONUMBER,13811322559,465547.0
BB-405419414A-405419421A-18707841,20240718,3101478235,BroadBand Closed,BILLTOADDRESS3,20240730174835.0,20240730000000
BB-405419414A-405419421A-18707841,20240718,3101478235,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404304987A-404304992A-18707771,20240711,2902508921,BroadBand Closed,PONUMBER,13811228766,456259.0
BB-404304987A-404304992A-18707771,20240711,2902508921,BroadBand Closed,BILLTOADDRESS3,20240730174905.0,20240730000000
BB-404304987A-404304992A-18707771,20240711,2902508921,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-404306250A-404306255A-8640442,20240711,3099758165,BroadBand Closed,PONUMBER,13811288862,462205.0
BB-404306250A-404306255A-8640442,20240711,3099758165,BroadBand Closed,BILLTOADDRESS3,20240730144552.0,20240730000000
BB-404306250A-404306255A-8640442,20240711,3099758165,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405433191A-405433192A-3116265,20240718,3101508394,BroadBand Closed,PRODUCTID,3115585,3116265
BB-405433191A-405433192A-3116265,20240718,3101508394,BroadBand Closed,PONUMBER,13811260254,459318.0
BB-405433191A-405433192A-3116265,20240718,3101508394,BroadBand Closed,BILLTOADDRESS3,20240730174757.0,20240730000000
BB-405433191A-405433192A-3116265,20240718,3101508394,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405433191A-405433192A-3116265,20240718,3101508394,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-405433191A-405433192A-3116265,20240718,3101508394,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-405435524A-405435525A-2554735,20240718,3101514572,BroadBand Closed,PONUMBER,13811257089,458974.0
BB-405435524A-405435525A-2554735,20240718,3101514572,BroadBand Closed,BILLTOADDRESS3,20240730174847.0,20240730000000
BB-405435524A-405435525A-2554735,20240718,3101514572,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404125951A-404125954A-9046602,20240710,2476484061,BroadBand Closed,PONUMBER,13811317427,465032.0
BB-404125951A-404125954A-9046602,20240710,2476484061,BroadBand Closed,BILLTOADDRESS3,20240730174827.0,20240730000000
BB-404125951A-404125954A-9046602,20240710,2476484061,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406307554A-406307559A-8640442,20240723,3102973170,BroadBand Closed,PONUMBER,13811228636,456246.0
BB-406307554A-406307559A-8640442,20240723,3102973170,BroadBand Closed,BILLTOADDRESS3,20240730174755.0,20240730000000
BB-406307554A-406307559A-8640442,20240723,3102973170,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406333443A-406333444A-9046602,20240723,67435451,BroadBand Closed,PONUMBER,13811297385,463064.0
BB-406333443A-406333444A-9046602,20240723,67435451,BroadBand Closed,BILLTOADDRESS3,20240730174853.0,20240730000000
BB-406333443A-406333444A-9046602,20240723,67435451,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-407399770A-407399771A-9046602,20240729,2856029093,BroadBand Closed,PONUMBER,13811225719,455947.0
BB-407399770A-407399771A-9046602,20240729,2856029093,BroadBand Closed,BILLTOADDRESS3,20240730194016.0,20240730000000
BB-407399770A-407399771A-9046602,20240729,2856029093,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-407589887A-407589888A-71964226,20240730,3096983638,BroadBand Closed,PONUMBER,13740178459,458059.0
BB-407589887A-407589888A-71964226,20240730,3096983638,BroadBand Closed,BILLTOADDRESS3,20240730111610.0,20240730000000
BB-407589887A-407589888A-71964226,20240730,3096983638,BroadBand Closed,COMMENTS,Ceased Txn - BB-402701484A-402701485A-71964226-20240702-3096983638,Cessation Txn
BB-407589887A-407589888A-71964226,20240730,3096983638,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-400991236A-400991241A-2573275,20240621,3094359215,BroadBand Closed,PONUMBER,13811290227,462341.0
BB-400991236A-400991241A-2573275,20240621,3094359215,BroadBand Closed,BILLTOADDRESS3,20240730174819.0,20240730000000
BB-400991236A-400991241A-2573275,20240621,3094359215,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-401270825A-401270828A-2572995,20240623,3094806211,BroadBand Closed,PONUMBER,13811321517,465432.0
BB-401270825A-401270828A-2572995,20240623,3094806211,BroadBand Closed,BILLTOADDRESS3,20240730174823.0,20240730000000
BB-401270825A-401270828A-2572995,20240623,3094806211,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-401270825A-401270828A-3281576,20240623,3094806218,BroadBand Closed,PONUMBER,13811321517,465432.0
BB-401270825A-401270828A-3281576,20240623,3094806218,BroadBand Closed,BILLTOADDRESS3,20240730174823.0,20240730000000
